timestamp_ms,raw_rms,db_rms,onset_rate,db_spice
1666000,0.000031,-90.183148,0.000000,0.000000
1666500,0.000028,-91.049859,2.000000,0.000000
1667000,0.000032,-89.999675,0.000000,0.000000
1667500,0.000037,-88.717558,2.000000,0.000000
1668000,0.000028,-91.008190,6.000000,0.000000
1668500,0.000028,-90.946570,2.000000,0.000000
1669000,0.000029,-90.825905,2.000000,0.000000
1669500,0.000031,-90.139185,0.000000,0.000000
1670000,0.000030,-90.468866,2.000000,0.000000
1670500,0.000026,-91.660284,2.000000,0.000000
1671000,0.000029,-90.623555,4.000000,0.000000
1671500,0.000026,-91.686367,4.000000,0.000000
1672000,0.000027,-91.270371,2.000000,0.000000
1672500,0.000032,-89.824752,4.000000,0.000000
1673000,0.000026,-91.843148,2.000000,0.000000
1673500,0.000027,-91.326839,2.000000,0.000000
1674000,0.000028,-90.915931,2.000000,0.000000
1674500,0.000028,-91.202210,0.000000,0.000000
1675000,0.000026,-91.617390,4.000000,0.000000
1675500,0.000027,-91.534912,0.000000,0.000000
1676000,0.000029,-90.695996,0.000000,0.000000
1676500,0.000027,-91.345955,0.000000,0.000000
1677000,0.000025,-92.119111,4.000000,0.000000
1677500,0.000095,-80.418490,2.000000,0.000000
1678000,0.000037,-88.749032,4.000000,0.000000
1678500,0.000030,-90.522401,2.000000,0.000000
1679000,0.000028,-90.910870,2.000000,0.000000
1679500,0.000031,-90.093501,0.000000,0.000000
1680000,0.000029,-90.717395,2.000000,0.000000
1680500,0.000036,-88.808331,4.000000,0.000000
1681000,0.000030,-90.348060,4.000000,0.000000
1681500,0.000029,-90.865145,0.000000,0.000000
1682000,0.000031,-90.065155,2.000000,0.000000
1682500,0.000030,-90.413203,2.000000,0.000000
1683000,0.000028,-90.950697,2.000000,0.000000
1683500,0.000025,-92.031388,0.000000,0.000000
1684000,0.000025,-92.082681,4.000000,0.000000
1684500,0.000026,-91.761459,4.000000,0.000000
1685000,0.000025,-91.896699,4.000000,0.000000
1685500,0.000030,-90.439356,4.000000,0.000000
1686000,0.000027,-91.271613,0.000000,0.000000
1686500,0.000028,-91.135337,2.000000,0.000000
1687000,0.000026,-91.710204,2.000000,0.000000
1687500,0.000027,-91.416339,0.000000,0.000000
1688000,0.000031,-90.081257,4.000000,0.000000
1688500,0.000028,-91.001461,4.000000,0.000000
1689000,0.000027,-91.426027,0.000000,0.000000
1689500,0.000024,-92.330968,0.000000,0.000000
1690000,0.000025,-91.871038,4.000000,0.000000
1690500,0.000025,-91.884408,4.000000,0.000000
1691000,0.000027,-91.402621,6.000000,0.000000
1691500,0.000026,-91.811463,0.000000,0.000000
1692000,0.000026,-91.833729,0.000000,0.000000
1692500,0.000025,-92.032937,2.000000,0.000000
1693000,0.000025,-92.085629,4.000000,0.000000
1693500,0.000025,-91.897649,4.000000,0.000000
1694000,0.000025,-92.158507,4.000000,0.000000
1694500,0.000028,-90.941596,0.000000,0.000000
1695000,0.000026,-91.600273,6.000000,0.000000
1695500,0.000029,-90.751115,2.000000,0.000000
1696000,0.000025,-92.180550,2.000000,0.000000
1696500,0.000030,-90.349262,0.000000,0.000000
1697000,0.000028,-91.156291,0.000000,0.000000
1697500,0.000028,-91.096193,2.000000,0.000000
1698000,0.000032,-89.981286,2.000000,0.000000
1698500,0.000031,-90.101862,2.000000,0.000000
1699000,0.000026,-91.579756,0.000000,0.000000
1699500,0.000025,-92.125194,6.000000,0.000000
1700000,0.000029,-90.866452,2.000000,0.000000
1700500,0.000029,-90.761535,0.000000,0.000000
1701000,0.000026,-91.696233,4.000000,0.000000
1701500,0.000033,-89.499153,0.000000,0.000000
1702000,0.000064,-83.818589,2.000000,0.000000
1702500,0.000056,-84.966267,0.000000,0.000000
1703000,0.000035,-89.043592,2.000000,0.000000
1703500,0.000030,-90.335190,2.000000,0.000000
1704000,0.000029,-90.667364,2.000000,0.000000
1704500,0.000028,-90.917008,2.000000,0.000000
1705000,0.000029,-90.788789,0.000000,0.000000
1705500,0.000028,-91.035804,0.000000,0.000000
1706000,0.000033,-89.598924,4.000000,0.000000
1706500,0.000034,-89.297552,0.000000,0.000000
1707000,0.000030,-90.423397,2.000000,0.000000
1707500,0.000027,-91.296220,0.000000,0.000000
1708000,0.000027,-91.504012,0.000000,0.000000
1708500,0.000040,-88.014742,4.000000,0.000000
1709000,0.000035,-89.016986,2.000000,0.000000
1709500,0.000031,-90.059658,0.000000,0.000000
1710000,0.000032,-90.023000,2.000000,0.000000
1710500,0.000028,-91.162159,0.000000,0.000000
1711000,0.000044,-87.165315,0.000000,0.000000
1711500,0.000033,-89.676762,4.000000,0.000000
1712000,0.000045,-87.010190,2.000000,0.000000
1712500,0.000035,-89.065225,0.000000,0.000000
1713000,0.000031,-90.189188,2.000000,0.000000
1713500,0.000043,-87.259773,2.000000,0.000000
1714000,0.000032,-89.788347,0.000000,0.000000
1714500,0.000058,-84.673947,0.000000,0.000000
1715000,0.000044,-87.119321,4.000000,0.000000
1715500,0.000032,-89.877790,2.000000,0.000000
1716000,0.000032,-89.981384,0.000000,0.000000
1716500,0.000030,-90.581463,0.000000,0.000000
1717000,0.000039,-88.075040,0.000000,0.000000
1717500,0.000032,-89.920901,4.000000,0.000000
1718000,0.000028,-91.046146,2.000000,0.000000
1718500,0.000027,-91.217632,2.000000,0.000000
1719000,0.000031,-90.284448,2.000000,0.000000
1719500,0.000031,-90.269055,2.000000,0.000000
1720000,0.000032,-89.977327,2.000000,0.000000
1720500,0.000030,-90.368002,4.000000,0.000000
1721000,0.000029,-90.812519,4.000000,0.000000
1721500,0.000028,-90.997968,2.000000,0.000000
1722000,0.000029,-90.712411,0.000000,0.000000
1722500,0.000028,-91.180712,0.000000,0.000000
1723000,0.000033,-89.708182,0.000000,0.000000
1723500,0.000027,-91.401661,4.000000,0.000000
1724000,0.000028,-90.926640,0.000000,0.000000
1724500,0.000027,-91.354425,4.000000,0.000000
1725000,0.000028,-91.104326,2.000000,0.000000
1725500,0.000025,-92.056916,4.000000,0.000000
1726000,0.000025,-91.901779,0.000000,0.000000
1726500,0.000026,-91.617417,4.000000,0.000000
1727000,0.000027,-91.354918,0.000000,0.000000
1727500,0.000026,-91.665282,4.000000,0.000000
1728000,0.000026,-91.859254,2.000000,0.000000
1728500,0.000026,-91.692981,2.000000,0.000000
1729000,0.000026,-91.843091,0.000000,0.000000
1729500,0.000026,-91.609352,2.000000,0.000000
1730000,0.000025,-92.187461,2.000000,0.000000
1730500,0.000024,-92.324644,6.000000,0.000000
1731000,0.000028,-91.017057,4.000000,0.000000
1731500,0.000034,-89.486345,0.000000,0.000000
1732000,0.000028,-90.973933,0.000000,0.000000
1732500,0.000029,-90.762582,4.000000,0.000000
1733000,0.000031,-90.255594,0.000000,0.000000
1733500,0.000031,-90.126935,2.000000,0.000000
1734000,0.000041,-87.691655,2.000000,0.000000
1734500,0.000065,-83.733978,6.000000,0.000000
1735000,0.000043,-87.401473,0.000000,0.000000
1735500,0.000030,-90.406652,0.000000,0.000000
1736000,0.000030,-90.590755,4.000000,0.000000
1736500,0.000033,-89.608695,4.000000,0.000000
1737000,0.000061,-84.354580,4.000000,0.000000
1737500,0.000060,-84.485704,0.000000,0.000000
1738000,0.000042,-87.496832,2.000000,0.000000
1738500,0.000035,-89.203093,4.000000,0.000000
1739000,0.000034,-89.311664,0.000000,0.000000
1739500,0.000036,-88.909908,2.000000,0.000000
1740000,0.000049,-86.263522,2.000000,0.000000
1740500,0.000040,-88.067535,0.000000,0.000000
1741000,0.000042,-87.439223,0.000000,0.000000
1741500,0.000054,-85.311009,2.000000,0.000000
1742000,0.000054,-85.281001,2.000000,0.000000
1742500,0.000035,-89.154899,2.000000,0.000000
1743000,0.000032,-89.840174,4.000000,0.000000
1743500,0.000052,-85.614403,0.000000,0.000000
1744000,0.000038,-88.340502,0.000000,0.000000
1744500,0.000062,-84.200284,2.000000,0.000000
1745000,0.000038,-88.356094,2.000000,0.000000
1745500,0.000032,-89.875050,0.000000,0.000000
1746000,0.000028,-91.036847,0.000000,0.000000
1746500,0.000030,-90.413391,2.000000,0.000000
1747000,0.000029,-90.645385,4.000000,0.000000
1747500,0.000031,-90.126412,4.000000,0.000000
1748000,0.000032,-89.995351,2.000000,0.000000
1748500,0.000028,-90.922674,0.000000,0.000000
1749000,0.000027,-91.249612,4.000000,0.000000
1749500,0.000031,-90.118667,2.000000,0.000000
1750000,0.000031,-90.081359,4.000000,0.000000
1750500,0.000027,-91.418740,4.000000,0.000000
1751000,0.000028,-90.903793,0.000000,0.000000
1751500,0.000032,-90.007638,2.000000,0.000000
1752000,0.000030,-90.504014,2.000000,0.000000
1752500,0.000028,-90.938307,0.000000,0.000000
1753000,0.000026,-91.681074,2.000000,0.000000
1753500,0.000027,-91.342511,4.000000,0.000000
1754000,0.000026,-91.850251,0.000000,0.000000
1754500,0.000028,-91.181284,6.000000,0.000000
1755000,0.000028,-91.173495,4.000000,0.000000
1755500,0.000025,-91.875250,4.000000,0.000000
1756000,0.000030,-90.366633,0.000000,0.000000
1756500,0.000029,-90.791803,0.000000,0.000000
1757000,0.000027,-91.265057,0.000000,0.000000
1757500,0.000026,-91.763936,2.000000,0.000000
1758000,0.000027,-91.253775,0.000000,0.000000
1758500,0.000028,-90.938195,0.000000,0.000000
1759000,0.000026,-91.540279,2.000000,0.000000
1759500,0.000028,-91.135661,2.000000,0.000000
1760000,0.000032,-90.002925,0.000000,0.000000
1760500,0.000026,-91.718074,2.000000,0.000000
1761000,0.000026,-91.712593,0.000000,0.000000
1761500,0.000027,-91.297465,2.000000,0.000000
1762000,0.000029,-90.879837,4.000000,0.000000
1762500,0.000032,-89.923532,4.000000,0.000000
1763000,0.000031,-90.191061,0.000000,0.000000
1763500,0.000030,-90.441318,6.000000,0.000000
1764000,0.000029,-90.645670,2.000000,0.000000
1764500,0.000026,-91.653815,2.000000,0.000000
1765000,0.000025,-92.003136,4.000000,0.000000
1765500,0.000026,-91.608754,2.000000,0.000000
1766000,0.000026,-91.844487,0.000000,0.000000
1766500,0.000027,-91.365373,0.000000,0.000000
1767000,0.000028,-91.199484,0.000000,0.000000
1767500,0.000025,-92.047048,0.000000,0.000000
1768000,0.000026,-91.801107,2.000000,0.000000
1768500,0.000027,-91.293505,2.000000,0.000000
1769000,0.000029,-90.776352,0.000000,0.000000
1769500,0.000029,-90.736610,2.000000,0.000000
1770000,0.000031,-90.095224,2.000000,0.000000
1770500,0.000029,-90.757415,0.000000,0.000000
1771000,0.000028,-91.050958,2.000000,0.000000
1771500,0.000024,-92.318943,2.000000,0.000000
1772000,0.000028,-91.174762,0.000000,0.000000
1772500,0.000026,-91.768141,0.000000,0.000000
1773000,0.000025,-92.185365,2.000000,0.000000
1773500,0.000026,-91.549775,0.000000,0.000000
1774000,0.000027,-91.253313,0.000000,0.000000
1774500,0.000026,-91.720234,2.000000,0.000000
1775000,0.000025,-91.958226,0.000000,0.000000
1775500,0.000026,-91.842079,0.000000,0.000000
1776000,0.000025,-92.010993,2.000000,0.000000
1776500,0.000026,-91.636449,2.000000,0.000000
1777000,0.000026,-91.674437,0.000000,0.000000
1777500,0.000027,-91.388919,0.000000,0.000000
1778000,0.000028,-91.050585,2.000000,0.000000
1778500,0.000025,-91.993325,2.000000,0.000000
1779000,0.000026,-91.822739,0.000000,0.000000
1779500,0.000027,-91.344825,0.000000,0.000000
1780000,0.000029,-90.797260,0.000000,0.000000
1780500,0.000025,-91.891591,0.000000,0.000000
1781000,0.000025,-91.893594,2.000000,0.000000
1781500,0.000029,-90.649494,0.000000,0.000000
1782000,0.000029,-90.762159,0.000000,0.000000
1782500,0.000029,-90.668064,4.000000,0.000000
1783000,0.000027,-91.218385,0.000000,0.000000
1783500,0.000027,-91.457780,0.000000,0.000000
1784000,0.000025,-91.911630,0.000000,0.000000
1784500,0.000027,-91.259524,0.000000,0.000000
1785000,0.000027,-91.288099,4.000000,0.000000
1785500,0.000029,-90.806535,2.000000,0.000000
1786000,0.000026,-91.570290,0.000000,0.000000
1786500,0.000027,-91.487705,0.000000,0.000000
1787000,0.000027,-91.271135,0.000000,0.000000
1787500,0.000028,-91.087132,2.000000,0.000000
1788000,0.000028,-91.128494,0.000000,0.000000
1788500,0.000027,-91.451894,0.000000,0.000000
1789000,0.000029,-90.785048,2.000000,0.000000
1789500,0.000031,-90.270157,0.000000,0.000000
1790000,0.000028,-91.112927,0.000000,0.000000
1790500,0.000029,-90.604796,0.000000,0.000000
1791000,0.000036,-88.893894,0.000000,0.000000
1791500,0.000029,-90.606655,4.000000,0.000000
1792000,0.000029,-90.685741,0.000000,0.000000
1792500,0.000027,-91.455253,0.000000,0.000000
1793000,0.000028,-91.142654,0.000000,0.000000
1793500,0.000027,-91.423869,0.000000,0.000000
1794000,0.000028,-91.011751,0.000000,0.000000
1794500,0.000031,-90.096581,2.000000,0.000000
1795000,0.000029,-90.893609,0.000000,0.000000
1795500,0.000031,-90.138738,4.000000,0.000000
1796000,0.000028,-90.929571,0.000000,0.000000
1796500,0.000028,-91.086859,2.000000,0.000000
1797000,0.000031,-90.121949,0.000000,0.000000
1797500,0.000028,-90.936413,0.000000,0.000000
1798000,0.000031,-90.219466,0.000000,0.000000
1798500,0.000032,-90.025283,2.000000,0.000000
1799000,0.000029,-90.896409,0.000000,0.000000
1799500,0.000028,-91.040845,2.000000,0.000000
1800000,0.000027,-91.286933,0.000000,0.000000
1800500,0.000027,-91.294710,2.000000,0.000000
1801000,0.000026,-91.662323,4.000000,0.000000
1801500,0.000025,-91.887672,4.000000,0.000000
1802000,0.000028,-90.907345,0.000000,0.000000
1802500,0.000028,-91.078361,0.000000,0.000000
1803000,0.000027,-91.252543,2.000000,0.000000
1803500,0.000027,-91.348060,2.000000,0.000000
1804000,0.000028,-90.946587,4.000000,0.000000
1804500,0.000035,-89.030311,2.000000,0.000000
1805000,0.000030,-90.432851,2.000000,0.000000
1805500,0.000029,-90.813457,2.000000,0.000000
1806000,0.000028,-90.905078,2.000000,0.000000
1806500,0.000029,-90.769215,2.000000,0.000000
1807000,0.000029,-90.842628,4.000000,0.000000
1807500,0.000031,-90.124331,4.000000,0.000000
1808000,0.000029,-90.725712,4.000000,0.000000
1808500,0.000030,-90.523343,2.000000,0.000000
1809000,0.000033,-89.687015,0.000000,0.000000
1809500,0.000032,-89.876815,4.000000,0.000000
1810000,0.000033,-89.564367,2.000000,0.000000
1810500,0.000031,-90.081012,4.000000,0.000000
1811000,0.000032,-89.986368,0.000000,0.000000
1811500,0.000029,-90.622613,4.000000,0.000000
1812000,0.000030,-90.437367,2.000000,0.000000
1812500,0.000031,-90.096682,4.000000,0.000000
1813000,0.000029,-90.806380,0.000000,0.000000
1813500,0.000031,-90.053807,4.000000,0.000000
1814000,0.000030,-90.475668,0.000000,0.000000
1814500,0.000029,-90.745742,0.000000,0.000000
1815000,0.000028,-90.931552,2.000000,0.000000
1815500,0.000029,-90.708195,2.000000,0.000000
1816000,0.000027,-91.447901,0.000000,0.000000
1816500,0.000028,-91.021483,4.000000,0.000000
1817000,0.000030,-90.449430,2.000000,0.000000
1817500,0.000031,-90.307373,2.000000,0.000000
1818000,0.000028,-91.026926,4.000000,0.000000
1818500,0.000029,-90.643687,0.000000,0.000000
1819000,0.000030,-90.499384,2.000000,0.000000
1819500,0.000030,-90.467156,4.000000,0.000000
1820000,0.000032,-89.923508,0.000000,0.000000
1820500,0.000030,-90.501675,2.000000,0.000000
1821000,0.000030,-90.421826,4.000000,0.000000
1821500,0.000028,-91.139505,6.000000,0.000000
1822000,0.000032,-89.984455,2.000000,0.000000
1822500,0.000032,-89.837263,0.000000,0.000000
1823000,0.000026,-91.664366,4.000000,0.000000
1823500,0.000027,-91.456011,4.000000,0.000000
1824000,0.000029,-90.859921,4.000000,0.000000
1824500,0.000030,-90.344526,0.000000,0.000000
1825000,0.000028,-91.075840,4.000000,0.000000
1825500,0.000028,-91.013616,0.000000,0.000000
1826000,0.000028,-90.972979,2.000000,0.000000
1826500,0.000028,-90.965395,2.000000,0.000000
1827000,0.000030,-90.426556,0.000000,0.000000
1827500,0.000029,-90.851662,4.000000,0.000000
1828000,0.000028,-90.957810,2.000000,0.000000
1828500,0.000029,-90.876950,4.000000,0.000000
1829000,0.000028,-91.039727,0.000000,0.000000
1829500,0.000029,-90.862786,2.000000,0.000000
1830000,0.000029,-90.766426,4.000000,0.000000
1830500,0.000031,-90.274878,2.000000,0.000000
1831000,0.000027,-91.296439,2.000000,0.000000
1831500,0.000030,-90.584964,2.000000,0.000000
1832000,0.000027,-91.392593,2.000000,0.000000
1832500,0.000026,-91.543948,4.000000,0.000000
1833000,0.000038,-88.463120,2.000000,0.000000
1833500,0.000028,-90.961843,0.000000,0.000000
1834000,0.000028,-91.129319,4.000000,0.000000
1834500,0.000035,-89.180272,4.000000,0.000000
1835000,0.000032,-89.888916,2.000000,0.000000
1835500,0.000030,-90.471794,2.000000,0.000000
1836000,0.000028,-91.184462,2.000000,0.000000
1836500,0.000029,-90.790225,0.000000,0.000000
1837000,0.000032,-89.998207,0.000000,0.000000
1837500,0.000030,-90.583956,0.000000,0.000000
1838000,0.000030,-90.352276,4.000000,0.000000
1838500,0.000030,-90.314924,2.000000,0.000000
1839000,0.000030,-90.602647,6.000000,0.000000
1839500,0.000032,-89.955052,2.000000,0.000000
1840000,0.000039,-88.169727,6.000000,0.000000
1840500,0.000038,-88.370261,2.000000,0.000000
1841000,0.000034,-89.298534,2.000000,0.000000
1841500,0.000034,-89.424280,2.000000,0.000000
1842000,0.000029,-90.854978,2.000000,0.000000
1842500,0.000027,-91.336522,4.000000,0.000000
1843000,0.000032,-89.847535,4.000000,0.000000
1843500,0.000030,-90.410396,2.000000,0.000000
1844000,0.000032,-89.907138,2.000000,0.000000
1844500,0.000031,-90.248442,0.000000,0.000000
1845000,0.000030,-90.535532,2.000000,0.000000
1845500,0.000029,-90.651609,0.000000,0.000000
1846000,0.000029,-90.659819,2.000000,0.000000
1846500,0.000031,-90.171954,2.000000,0.000000
1847000,0.000030,-90.557406,2.000000,0.000000
1847500,0.000031,-90.268317,2.000000,0.000000
1848000,0.000030,-90.551021,2.000000,0.000000
1848500,0.000040,-88.003202,2.000000,0.000000
1849000,0.000032,-89.991820,4.000000,0.000000
1849500,0.000031,-90.040199,6.000000,0.000000
1850000,0.000034,-89.388167,2.000000,0.000000
1850500,0.000029,-90.695617,2.000000,0.000000
1851000,0.000026,-91.588608,4.000000,0.000000
1851500,0.000029,-90.762098,4.000000,0.000000
1852000,0.000029,-90.731373,2.000000,0.000000
1852500,0.000031,-90.151586,6.000000,0.000000
1853000,0.000031,-90.134154,2.000000,0.000000
1853500,0.000033,-89.552422,0.000000,0.000000
1854000,0.000031,-90.190319,0.000000,0.000000
1854500,0.000029,-90.646277,2.000000,0.000000
1855000,0.000026,-91.568894,4.000000,0.000000
1855500,0.000028,-91.101590,4.000000,0.000000
1856000,0.000031,-90.086324,0.000000,0.000000
1856500,0.000034,-89.440287,0.000000,0.000000
1857000,0.000030,-90.392712,4.000000,0.000000
1857500,0.000032,-89.938453,4.000000,0.000000
1858000,0.000035,-89.019693,0.000000,0.000000
1858500,0.000034,-89.468108,4.000000,0.000000
1859000,0.000031,-90.281906,2.000000,0.000000
1859500,0.000033,-89.712539,2.000000,0.000000
1860000,0.000031,-90.255767,4.000000,0.000000
1860500,0.000026,-91.547879,4.000000,0.000000
1861000,0.000028,-90.975349,4.000000,0.000000
1861500,0.000030,-90.465896,2.000000,0.000000
1862000,0.000028,-90.957005,0.000000,0.000000
1862500,0.000030,-90.375696,0.000000,0.000000
1863000,0.000035,-89.007616,4.000000,0.000000
1863500,0.000028,-90.999540,0.000000,0.000000
1864000,0.000035,-89.193112,2.000000,0.000000
1864500,0.000030,-90.459777,2.000000,0.000000
1865000,0.000030,-90.569166,2.000000,0.000000
1865500,0.000031,-90.127287,4.000000,0.000000
1866000,0.000031,-90.172825,0.000000,0.000000
1866500,0.000033,-89.674929,2.000000,0.000000
1867000,0.000027,-91.333902,2.000000,0.000000
1867500,0.000029,-90.648126,4.000000,0.000000
1868000,0.000026,-91.597579,0.000000,0.000000
1868500,0.000031,-90.305150,0.000000,0.000000
1869000,0.000029,-90.891023,4.000000,0.000000
1869500,0.000027,-91.287263,4.000000,0.000000
1870000,0.000030,-90.418836,4.000000,0.000000
1870500,0.000032,-90.001465,4.000000,0.000000
1871000,0.000028,-91.115177,2.000000,0.000000
1871500,0.000026,-91.680369,2.000000,0.000000
1872000,0.000026,-91.570046,0.000000,0.000000
1872500,0.000027,-91.397651,2.000000,0.000000
1873000,0.000027,-91.277170,4.000000,0.000000
1873500,0.000028,-91.073930,2.000000,0.000000
1874000,0.000033,-89.535531,0.000000,0.000000
1874500,0.000029,-90.652228,2.000000,0.000000
1875000,0.000030,-90.481408,2.000000,0.000000
1875500,0.000041,-87.778956,2.000000,0.000000
1876000,0.000028,-91.024668,0.000000,0.000000
1876500,0.000029,-90.609915,0.000000,0.000000
1877000,0.000027,-91.314210,2.000000,0.000000
1877500,0.000027,-91.531226,4.000000,0.000000
1878000,0.000029,-90.883572,0.000000,0.000000
1878500,0.000031,-90.174619,0.000000,0.000000
1879000,0.000027,-91.488365,0.000000,0.000000
1879500,0.000028,-90.940963,2.000000,0.000000
1880000,0.000031,-90.063055,2.000000,0.000000
1880500,0.000040,-87.999571,0.000000,0.000000
1881000,0.000040,-88.038221,2.000000,0.000000
1881500,0.000031,-90.258955,2.000000,0.000000
1882000,0.000036,-88.901475,4.000000,0.000000
1882500,0.000032,-89.917428,0.000000,0.000000
1883000,0.000032,-89.771467,2.000000,0.000000
1883500,0.000034,-89.266494,2.000000,0.000000
1884000,0.000038,-88.507142,2.000000,0.000000
1884500,0.000038,-88.496388,2.000000,0.000000
1885000,0.000031,-90.068077,4.000000,0.000000
1885500,0.000032,-89.838521,2.000000,0.000000
1886000,0.000033,-89.555154,4.000000,0.000000
1886500,0.000029,-90.837245,2.000000,0.000000
1887000,0.000028,-91.190286,2.000000,0.000000
1887500,0.000027,-91.294299,4.000000,0.000000
1888000,0.000029,-90.791195,2.000000,0.000000
1888500,0.000028,-91.207116,2.000000,0.000000
1889000,0.000027,-91.417612,0.000000,0.000000
1889500,0.000035,-89.144381,4.000000,0.000000
1890000,0.000034,-89.251185,2.000000,0.000000
1890500,0.000028,-90.911523,2.000000,0.000000
1891000,0.000028,-90.975439,4.000000,0.000000
1891500,0.000033,-89.571883,2.000000,0.000000
1892000,0.000030,-90.382734,4.000000,0.000000
1892500,0.000035,-89.180706,4.000000,0.000000
1893000,0.000029,-90.732990,0.000000,0.000000
1893500,0.000029,-90.823850,6.000000,0.000000
1894000,0.000028,-91.007541,4.000000,0.000000
1894500,0.000029,-90.808056,4.000000,0.000000
1895000,0.000030,-90.530585,4.000000,0.000000
1895500,0.000028,-91.140962,0.000000,0.000000
1896000,0.000030,-90.449609,4.000000,0.000000
1896500,0.000029,-90.632218,0.000000,0.000000
1897000,0.000028,-90.938871,0.000000,0.000000
1897500,0.000032,-89.918483,2.000000,0.000000
1898000,0.000028,-90.966042,4.000000,0.000000
1898500,0.000031,-90.109053,4.000000,0.000000
1899000,0.000029,-90.604682,4.000000,0.000000
1899500,0.000029,-90.684918,4.000000,0.000000
1900000,0.000030,-90.321848,6.000000,0.000000
1900500,0.000028,-91.062733,0.000000,0.000000
1901000,0.000028,-90.999714,0.000000,0.000000
1901500,0.000029,-90.846622,4.000000,0.000000
1902000,0.000028,-90.990078,4.000000,0.000000
1902500,0.000026,-91.535155,4.000000,0.000000
1903000,0.000028,-91.178090,4.000000,0.000000
1903500,0.000032,-89.780551,2.000000,0.000000
1904000,0.000031,-90.039734,0.000000,0.000000
1904500,0.000028,-91.078342,4.000000,0.000000
1905000,0.000027,-91.320190,4.000000,0.000000
1905500,0.000027,-91.239523,2.000000,0.000000
1906000,0.000025,-91.978005,2.000000,0.000000
1906500,0.000027,-91.477155,2.000000,0.000000
1907000,0.000026,-91.587484,6.000000,0.000000
1907500,0.000028,-91.050437,2.000000,0.000000
1908000,0.000028,-90.995965,4.000000,0.000000
1908500,0.000027,-91.260569,0.000000,0.000000
1909000,0.000027,-91.413393,4.000000,0.000000
1909500,0.000028,-91.104260,2.000000,0.000000
1910000,0.000029,-90.862476,0.000000,0.000000
1910500,0.000029,-90.745541,2.000000,0.000000
1911000,0.000042,-87.632254,4.000000,0.000000
1911500,0.000075,-82.541522,2.000000,0.000000
1912000,0.000041,-87.697587,4.000000,0.000000
1912500,0.000031,-90.127064,2.000000,0.000000
1913000,0.000029,-90.796034,0.000000,0.000000
1913500,0.000031,-90.255244,2.000000,0.000000
1914000,0.000031,-90.273768,6.000000,0.000000
1914500,0.000028,-91.168211,0.000000,0.000000
1915000,0.000029,-90.879130,0.000000,0.000000
1915500,0.000030,-90.452505,0.000000,0.000000
1916000,0.000028,-90.928369,0.000000,0.000000
1916500,0.000029,-90.752859,2.000000,0.000000
1917000,0.000032,-89.901065,2.000000,0.000000
1917500,0.000029,-90.827580,2.000000,0.000000
1918000,0.000030,-90.522054,0.000000,0.000000
1918500,0.000033,-89.656735,4.000000,0.000000
1919000,0.000037,-88.636791,2.000000,0.000000
1919500,0.000030,-90.445297,2.000000,0.000000
1920000,0.000056,-84.962090,2.000000,0.000000
1920500,0.000031,-90.304815,0.000000,0.000000
1921000,0.000027,-91.351847,4.000000,0.000000
1921500,0.000030,-90.444013,4.000000,0.000000
1922000,0.000031,-90.089669,0.000000,0.000000
1922500,0.000034,-89.498254,0.000000,0.000000
1923000,0.000028,-91.184143,4.000000,0.000000
1923500,0.000029,-90.704633,4.000000,0.000000
1924000,0.000031,-90.261539,2.000000,0.000000
1924500,0.000029,-90.834538,6.000000,0.000000
1925000,0.000030,-90.551542,0.000000,0.000000
1925500,0.000034,-89.498839,2.000000,0.000000
1926000,0.000034,-89.460480,0.000000,0.000000
1926500,0.000029,-90.743439,0.000000,0.000000
1927000,0.000030,-90.335334,4.000000,0.000000
1927500,0.000031,-90.157414,6.000000,0.000000
1928000,0.000027,-91.264249,2.000000,0.000000
1928500,0.000030,-90.438819,4.000000,0.000000
1929000,0.000029,-90.836435,4.000000,0.000000
1929500,0.000027,-91.307655,4.000000,0.000000
1930000,0.000027,-91.414806,4.000000,0.000000
1930500,0.000026,-91.597660,6.000000,0.000000
1931000,0.000028,-91.041953,6.000000,0.000000
1931500,0.000033,-89.592431,2.000000,0.000000
1932000,0.000037,-88.555445,2.000000,0.000000
1932500,0.000033,-89.665493,4.000000,0.000000
1933000,0.000028,-91.059161,4.000000,0.000000
1933500,0.000030,-90.345725,2.000000,0.000000
1934000,0.000032,-89.805865,0.000000,0.000000
1934500,0.000030,-90.332016,8.000000,0.000000
1935000,0.000028,-91.000256,2.000000,0.000000
1935500,0.000028,-90.922074,0.000000,0.000000
1936000,0.000032,-89.845480,0.000000,0.000000
1936500,0.000041,-87.817637,0.000000,0.000000
1937000,0.000049,-86.267923,4.000000,0.000000
1937500,0.000045,-86.921076,0.000000,0.000000
1938000,0.000036,-88.771653,2.000000,0.000000
1938500,0.000031,-90.208045,2.000000,0.000000
1939000,0.000030,-90.502985,2.000000,0.000000
1939500,0.000031,-90.291619,4.000000,0.000000
1940000,0.000030,-90.540755,2.000000,0.000000
1940500,0.000032,-90.007840,0.000000,0.000000
1941000,0.000029,-90.624428,4.000000,0.000000
1941500,0.000028,-90.988862,2.000000,0.000000
1942000,0.000028,-91.141074,0.000000,0.000000
1942500,0.000027,-91.312554,2.000000,0.000000
1943000,0.000028,-91.131068,0.000000,0.000000
1943500,0.000028,-90.974597,2.000000,0.000000
1944000,0.000027,-91.342072,2.000000,0.000000
1944500,0.000025,-91.940937,4.000000,0.000000
